Date retreived,Hansard document url,Wā,Title,Te Reo length,Ambiguous length,Other length,Is Māori (%),Awaiting authorised reo
2018-01-10 16:36:50.501723,/en/pb/hansard-debates/rhr/document/49HansD_20101116/volume-668-week-60-tuesday-16-november-2010,16-Nov-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2010  ",816,2877,49062,1.6359918200408998,
2018-01-10 16:36:53.384632,/en/pb/hansard-debates/rhr/document/49HansD_20101117/volume-668-week-60-tuesday-16-november-2010-continued,16-Nov-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2010(continued on Wednesday, 17 November 2010)  ",451,6195,92707,0.48412374675282854,
2018-01-10 16:36:57.651624,/en/pb/hansard-debates/rhr/document/49HansD_20101118/volume-660-week-60-tuesday-16-november-2010-continued,16-Nov-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 16 November 2010(continued on Thursday, 18 November 2010)  ",269,3392,56662,0.47250180042507595,
2018-01-10 16:37:00.371849,/en/pb/hansard-debates/rhr/document/49HansD_20101123/volume-669-week-61-tuesday-23-november-2010,23-Nov-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 23 November 2010  ",196,3054,52479,0.37209302325581395,
2018-01-10 16:37:02.823227,/en/pb/hansard-debates/rhr/document/49HansD_20101124/volume-669-week-61-wednesday-24-november-2010,24-Nov-2010  ,"Parliamentary Debates (Hansard) for Wednesday, 24 November 2010  ",328,3055,50345,0.6472875101138673,
2018-01-10 16:37:04.990008,/en/pb/hansard-debates/rhr/document/49HansD_20101125/volume-669-week-61-thursday-25-november-2010,25-Nov-2010  ,"Parliamentary Debates (Hansard) for Thursday, 25 November 2010  ",730,561,4468,14.043863024240093,
2018-01-10 16:37:06.064836,/en/pb/hansard-debates/rhr/document/49HansD_20101207/volume-669-week-62-tuesday-7-december-2010,07-Dec-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 7 December 2010  ",722,3395,52205,1.364143064976288,
2018-01-10 16:37:08.676693,/en/pb/hansard-debates/rhr/document/49HansD_20101208/volume-669-week-62-wednesday-8-december-2010,08-Dec-2010  ,"Parliamentary Debates (Hansard) for Wednesday, 8 December 2010  ",313,3157,51206,0.6075428482695705,
2018-01-10 16:37:11.325136,/en/pb/hansard-debates/rhr/document/49HansD_20101209/volume-669-week-62-thursday-9-december-2010,09-Dec-2010  ,"Parliamentary Debates (Hansard) for Thursday, 9 December 2010  ",1231,3092,48178,2.491448926308972,
2018-01-10 16:37:14.141664,/en/pb/hansard-debates/rhr/document/49HansD_20101210/volume-669-week-62-thursday-9-december-2010-continued,09-Dec-2010  ,"Parliamentary Debates (Hansard) for Thursday, 9 December 2010(continued on Friday, 10 December 2010)  ",500,6584,99811,0.49844982105651425,
2018-01-10 16:37:18.299005,/en/pb/hansard-debates/rhr/document/49HansD_20101211/volume-669-week-62-thursday-9-december-2010-continued,09-Dec-2010  ,"Parliamentary Debates (Hansard) for Thursday, 9 December 2010(continued on Saturday, 11 December 2010)  ",376,4869,79017,0.47359338984545235,
2018-01-10 16:37:21.749548,/en/pb/hansard-debates/rhr/document/49HansD_20101214/volume-669-week-63-tuesday-14-december-2010,14-Dec-2010  ,"Parliamentary Debates (Hansard) for Tuesday, 14 December 2010  ",176,2073,32658,0.5360297252847658,
2018-01-10 16:37:23.633619,/en/pb/hansard-debates/rhr/document/49HansD_20101215/volume-669-week-63-wednesday-15-december-2010,15-Dec-2010  ,"Parliamentary Debates (Hansard) for Wednesday, 15 December 2010  ",297,2021,31166,0.9439659282331627,
2018-01-10 16:37:25.553371,/en/pb/hansard-debates/rhr/document/49HansD_20110208/volume-670-week-64-tuesday-8-february-2011,08-Feb-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 8 February 2011  ",503,3222,52512,0.9487880788456098,
2018-01-10 16:37:27.997150,/en/pb/hansard-debates/rhr/document/49HansD_20110209/volume-670-week-64-wednesday-9-february-2011,09-Feb-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 9 February 2011  ",216,3220,54196,0.3969712563405131,
2018-01-10 16:37:30.457721,/en/pb/hansard-debates/rhr/document/49HansD_20110210/volume-670-week-64-thursday-10-february-2011,10-Feb-2011  ,"Parliamentary Debates (Hansard) for Thursday, 10 February 2011  ",156,1969,32082,0.48390098641354923,
2018-01-10 16:37:32.408689,/en/pb/hansard-debates/rhr/document/49HansD_20110215/volume-670-week-65-tuesday-15-february-2011,15-Feb-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 15 February 2011  ",229,3233,52225,0.43657299729286614,
2018-01-10 16:37:35.065062,/en/pb/hansard-debates/rhr/document/49HansD_20110216/volume-670-week-65-wednesday-16-february-2011,16-Feb-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 16 February 2011  ",337,3033,47851,0.6993442350792729,
2018-01-10 16:37:37.509326,/en/pb/hansard-debates/rhr/document/49HansD_20110217/volume-670-week-65-thursday-17-february-2011,17-Feb-2011  ,"Parliamentary Debates (Hansard) for Thursday, 17 February 2011  ",560,1685,27752,1.9779598756710934,
2018-01-10 16:37:39.063034,/en/pb/hansard-debates/rhr/document/49HansD_20110222/volume-670-week-66-tuesday-22-february-2011,22-Feb-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 22 February 2011  ",54,167,2640,2.0044543429844097,
2018-01-10 16:37:39.728317,/en/pb/hansard-debates/rhr/document/49HansD_20110223/volume-670-week-66-wednesday-23-february-2011,23-Feb-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 23 February 2011  ",66,182,3638,1.7818574514038876,
2018-01-10 16:37:40.701801,/en/pb/hansard-debates/rhr/document/49HansD_20110308/volume-670-week-67-tuesday-8-march-2011,08-Mar-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 8 March 2011  ",1305,3380,48978,2.59531054233041,
2018-01-10 16:37:43.286053,/en/pb/hansard-debates/rhr/document/49HansD_20110309/volume-670-week-67-wednesday-9-march-2011,09-Mar-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 9 March 2011  ",886,3314,48754,1.7848509266720387,
2018-01-10 16:37:45.737465,/en/pb/hansard-debates/rhr/document/49HansD_20110310/volume-670-week-67-thursday-10-march-2011,10-Mar-2011  ,"Parliamentary Debates (Hansard) for Thursday, 10 March 2011  ",2310,2638,27653,7.709508393685545,
2018-01-10 16:37:47.599816,/en/pb/hansard-debates/rhr/document/49HansD_20110315/volume-670-week-68-tuesday-15-march-2011,15-Mar-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 15 March 2011  ",1415,2660,45782,2.998071911350298,
2018-01-10 16:37:50.454452,/en/pb/hansard-debates/rhr/document/49HansD_20110316/volume-670-week-68-wednesday-16-march-2011,16-Mar-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 16 March 2011  ",2198,3848,52253,4.036656810710547,
2018-01-10 16:37:53.403978,/en/pb/hansard-debates/rhr/document/49HansD_20110317/volume-670-week-68-thursday-17-march-2011,17-Mar-2011  ,"Parliamentary Debates (Hansard) for Thursday, 17 March 2011  ",892,1625,25467,3.3840434007359916,
2018-01-10 16:37:55.507119,/en/pb/hansard-debates/rhr/document/49HansD_20110322/volume-671-week-69-tuesday-22-march-2011,22-Mar-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 22 March 2011  ",354,2798,49987,0.7032041477126001,
2018-01-10 16:37:57.972043,/en/pb/hansard-debates/rhr/document/49HansD_20110323/volume-671-week-69-wednesday-23-march-2011,23-Mar-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 23 March 2011  ",1011,3439,48824,2.028694692485201,
2018-01-10 16:38:00.563190,/en/pb/hansard-debates/rhr/document/49HansD_20110324/volume-671-week-69-thursday-24-march-2011,24-Mar-2011  ,"Parliamentary Debates (Hansard) for Thursday, 24 March 2011  ",1722,1970,26528,6.0955752212389385,
2018-01-10 16:38:02.609546,/en/pb/hansard-debates/rhr/document/49HansD_20110405/volume-671-week-70-tuesday-5-april-2011,05-Apr-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 5 April 2011  ",71,2775,46598,0.15213525038033812,
2018-01-10 16:38:05.088836,/en/pb/hansard-debates/rhr/document/49HansD_20110406/volume-671-week-70-wednesday-6-april-2011,06-Apr-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 6 April 2011  ",1252,3439,49896,2.4477985453976694,
2018-01-10 16:38:07.780736,/en/pb/hansard-debates/rhr/document/49HansD_20110407/volume-671-week-70-thursday-7-april-2011,07-Apr-2011  ,"Parliamentary Debates (Hansard) for Thursday, 7 April 2011  ",129,1552,29384,0.43709551722969536,
2018-01-10 16:38:09.765063,/en/pb/hansard-debates/rhr/document/49HansD_20110412/volume-671-week-71-tuesday-12-april-2011,12-Apr-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 12 April 2011  ",374,2995,51885,0.715666201037142,
2018-01-10 16:38:12.615874,/en/pb/hansard-debates/rhr/document/49HansD_20110413/volume-671-week-71-tuesday-12-april-2011-continued,12-Apr-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 12 April 2011(continued on Wednesday, 13 April 2011)  ",688,6968,100719,0.6784541501079807,
2018-01-10 16:38:17.081059,/en/pb/hansard-debates/rhr/document/49HansD_20110414/volume-671-week-71-tuesday-12-april-2011-continued,12-Apr-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 12 April 2011(continued on Thursday, 14 April 2011)  ",989,4267,60131,1.6181282722513088,
2018-01-10 16:38:19.948411,/en/pb/hansard-debates/rhr/document/49HansD_20110503/volume-672-week-72-tuesday-3-may-2011,03-May-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 3 May 2011  ",405,2813,49109,0.8179504786525024,
2018-01-10 16:38:22.339775,/en/pb/hansard-debates/rhr/document/49HansD_20110504/volume-672-week-72-wednesday-4-may-2011,04-May-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 4 May 2011  ",745,3335,50952,1.4410894249182737,
2018-01-10 16:38:25.012257,/en/pb/hansard-debates/rhr/document/49HansD_20110505/volume-672-week-72-thursday-5-may-2011,05-May-2011  ,"Parliamentary Debates (Hansard) for Thursday, 5 May 2011  ",180,1817,31508,0.5680383741479424,
2018-01-10 16:38:27.191092,/en/pb/hansard-debates/rhr/document/49HansD_20110510/volume-672-week-73-tuesday-10-may-2011,10-May-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 10 May 2011  ",172,2992,46928,0.3651804670912951,
2018-01-10 16:38:29.661614,/en/pb/hansard-debates/rhr/document/49HansD_20110511/volume-672-week-73-wednesday-11-may-2011,11-May-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 11 May 2011  ",259,2972,50573,0.5095215612212779,
2018-01-10 16:38:32.139534,/en/pb/hansard-debates/rhr/document/49HansD_20110512/volume-672-week-73-thursday-12-may-2011,12-May-2011  ,"Parliamentary Debates (Hansard) for Thursday, 12 May 2011  ",49,1741,31075,0.15743477702094846,
2018-01-10 16:38:33.993448,/en/pb/hansard-debates/rhr/document/49HansD_20110517/volume-672-week-74-tuesday-17-may-2011,17-May-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 17 May 2011  ",1969,3122,45618,4.137684661777376,
2018-01-10 16:38:36.480998,/en/pb/hansard-debates/rhr/document/49HansD_20110518/volume-672-week-74-wednesday-18-may-2011,18-May-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 18 May 2011  ",300,3361,51574,0.5783244014342445,
2018-01-10 16:38:39.045016,/en/pb/hansard-debates/rhr/document/49HansD_20110519/volume-672-week-74-thursday-19-may-2011,19-May-2011  ,"Parliamentary Debates (Hansard) for Thursday, 19 May 2011  ",303,3031,50511,0.5962923603731255,
2018-01-10 16:38:41.692756,/en/pb/hansard-debates/rhr/document/49HansD_20110520/volume-672-week-74-thursday-19-may-2011-continued-on,19-May-2011  ,"Parliamentary Debates (Hansard) for Thursday, 19 May 2011(continued on Friday, 20 May 2011)  ",180,4809,75676,0.23729171060957605,
2018-01-10 16:38:44.895574,/en/pb/hansard-debates/rhr/document/49HansD_20110607/volume-673-week-75-tuesday-7-june-2011,07-Jun-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 7 June 2011  ",134,3465,51229,0.2608881879952495,
2018-01-10 16:38:47.459829,/en/pb/hansard-debates/rhr/document/49HansD_20110608/volume-673-week-75-wednesday-8-june-2011,08-Jun-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 8 June 2011  ",147,3083,53368,0.27468933943754087,
2018-01-10 16:38:50.423121,/en/pb/hansard-debates/rhr/document/49HansD_20110609/volume-673-week-75-thursday-9-june-2011,09-Jun-2011  ,"Parliamentary Debates (Hansard) for Thursday, 9 June 2011  ",1071,2449,30612,3.3803617081715744,
2018-01-10 16:38:52.456754,/en/pb/hansard-debates/rhr/document/49HansD_20110614/volume-673-week-76-tuesday-14-june-2011,14-Jun-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 14 June 2011  ",302,2510,48694,0.6163768470895583,
2018-01-10 16:38:54.975096,/en/pb/hansard-debates/rhr/document/49HansD_20110615/volume-673-week-76-wednesday-15-june-2011,15-Jun-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 15 June 2011  ",184,3156,50869,0.36040977023877147,
2018-01-10 16:38:57.403502,/en/pb/hansard-debates/rhr/document/49HansD_20110616/volume-673-week-76-thursday-16-june-2011,16-Jun-2011  ,"Parliamentary Debates (Hansard) for Thursday, 16 June 2011  ",98,1992,29266,0.33374199700313306,
2018-01-10 16:38:59.464801,/en/pb/hansard-debates/rhr/document/49HansD_20110621/volume-673-week-77-tuesday-21-june-2011,21-Jun-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 21 June 2011  ",230,3020,49184,0.4654551341725017,
2018-01-10 16:39:02.016213,/en/pb/hansard-debates/rhr/document/49HansD_20110622/volume-673-week-77-wednesday-22-june-2011,22-Jun-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 22 June 2011  ",209,3024,47593,0.43722019999163214,
2018-01-10 16:39:04.490923,/en/pb/hansard-debates/rhr/document/49HansD_20110623/volume-673-week-77-thursday-23-june-2011,23-Jun-2011  ,"Parliamentary Debates (Hansard) for Thursday, 23 June 2011  ",310,1977,30566,1.0040160642570282,
2018-01-10 16:39:06.518902,/en/pb/hansard-debates/rhr/document/49HansD_20110705/volume-673-week-78-tuesday-5-july-2011,05-Jul-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 5 July 2011  ",991,3114,47360,2.049595665032781,
2018-01-10 16:39:09.007448,/en/pb/hansard-debates/rhr/document/49HansD_20110706/volume-673-week-78-wednesday-6-july-2011,06-Jul-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 6 July 2011  ",546,3671,50070,1.078710289236605,
2018-01-10 16:39:11.481995,/en/pb/hansard-debates/rhr/document/49HansD_20110707/volume-673-week-78-thursday-7-july-2011,07-Jul-2011  ,"Parliamentary Debates (Hansard) for Thursday, 7 July 2011  ",107,1881,28260,0.3771988578277576,
2018-01-10 16:39:13.614992,/en/pb/hansard-debates/rhr/document/49HansD_20110712/volume-674-week-79-tuesday-12-july-2011,12-Jul-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 12 July 2011  ",2220,3673,49697,4.276056012481461,
2018-01-10 16:39:16.228728,/en/pb/hansard-debates/rhr/document/49HansD_20110713/volume-674-week-79-wednesday-13-july-2011,13-Jul-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 13 July 2011  ",230,3082,48176,0.47514770896169894,
2018-01-10 16:39:18.925742,/en/pb/hansard-debates/rhr/document/49HansD_20110714/volume-674-week-79-thursday-14-july-2011,14-Jul-2011  ,"Parliamentary Debates (Hansard) for Thursday, 14 July 2011  ",279,1788,28821,0.9587628865979382,
2018-01-10 16:39:20.751306,/en/pb/hansard-debates/rhr/document/49HansD_20110802/volume-674-week-80-tuesday-2-august-2011,02-Aug-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 2 August 2011  ",382,3284,50026,0.757816219647675,
2018-01-10 16:39:23.414813,/en/pb/hansard-debates/rhr/document/49HansD_20110803/volume-674-week-80-wednesday-3-august-2011,03-Aug-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 3 August 2011  ",130,3332,47054,0.27551712444896576,
2018-01-10 16:39:26.104922,/en/pb/hansard-debates/rhr/document/49HansD_20110804/volume-674-week-80-thursday-4-august-2011,04-Aug-2011  ,"Parliamentary Debates (Hansard) for Thursday, 4 August 2011  ",730,2271,29871,2.385542956112545,
2018-01-10 16:39:28.106384,/en/pb/hansard-debates/rhr/document/49HansD_20110809/volume-674-week-81-tuesday-9-august-2011,09-Aug-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 9 August 2011  ",1117,3454,48557,2.2486612714901155,
2018-01-10 16:39:30.642427,/en/pb/hansard-debates/rhr/document/49HansD_20110810/volume-674-week-81-wednesday-10-august-2011,10-Aug-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 10 August 2011  ",197,3149,52219,0.37583943833943834,
2018-01-10 16:39:33.044863,/en/pb/hansard-debates/rhr/document/49HansD_20110811/volume-674-week-81-thursday-11-august-2011,11-Aug-2011  ,"Parliamentary Debates (Hansard) for Thursday, 11 August 2011  ",88,1657,27577,0.31809145129224653,
2018-01-10 16:39:34.862234,/en/pb/hansard-debates/rhr/document/49HansD_20110816/volume-675-week-82-tuesday-16-august-2011,16-Aug-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 16 August 2011  ",1340,3526,48992,2.662322180720019,
2018-01-10 16:39:37.655008,/en/pb/hansard-debates/rhr/document/49HansD_20110817/volume-675-week-82-tuesday-16-august-2011-continued,16-Aug-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 16 August 2011(continued on Wednesday, 17 August 2011)  ",180,5763,91606,0.19610833896236898,
2018-01-10 16:39:41.793776,/en/pb/hansard-debates/rhr/document/49HansD_20110818/volume-675-week-82-tuesday-16-august-2011-continued,16-Aug-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 16 August 2011(continued on Thursday, 18 August 2011)  ",488,4355,74300,0.6525110980371183,
2018-01-10 16:39:47.354463,/en/pb/hansard-debates/rhr/document/49HansD_20110906/volume-675-week-83-tuesday-6-september-2011,06-Sep-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 6 September 2011  ",423,2980,46557,0.9003831417624522,
2018-01-10 16:39:49.773275,/en/pb/hansard-debates/rhr/document/49HansD_20110907/volume-675-week-83-wednesday-7-september-2011,07-Sep-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 7 September 2011  ",340,3153,48970,0.6895153112958832,
2018-01-10 16:39:52.178442,/en/pb/hansard-debates/rhr/document/49HansD_20110908/volume-675-week-83-thursday-8-september-2011,08-Sep-2011  ,"Parliamentary Debates (Hansard) for Thursday, 8 September 2011  ",82,1819,29132,0.28068734168549325,
2018-01-10 16:39:53.991164,/en/pb/hansard-debates/rhr/document/49HansD_20110913/volume-675-week-84-tuesday-13-september-2011,13-Sep-2011  ,"Parliamentary Debates (Hansard) for Tuesday, 13 September 2011  ",1736,3297,49416,3.3938066937754146,
2018-01-10 16:39:56.479350,/en/pb/hansard-debates/rhr/document/49HansD_20110914/volume-675-week-84-wednesday-14-september-2011,14-Sep-2011  ,"Parliamentary Debates (Hansard) for Wednesday, 14 September 2011  ",194,2745,47114,0.4100786336349032,
2018-01-10 16:39:58.864210,/en/pb/hansard-debates/rhr/document/49HansD_20110915/volume-675-week-84-thursday-15-september-2011,15-Sep-2011  ,"Parliamentary Debates (Hansard) for Thursday, 15 September 2011  ",143,1930,33001,0.4314506396331161,
